TRT,REP,ENV,DTH,GFD,PHT,TNS,TGW,KA,KW,KL,KC,KLW,KPS,GWS
121,2,FL23,34,35,83.33333333,12.125,37.56756757,16.1233024,3.332640729,6.431362664,1.394511517,1.968842268,37,1.35
122,1,GH22,38,41,70,16.75,50,17.50143361,3.781699877,6.283351901,1.267184497,1.667532859,23.5,1.2625
122,2,GH22,42,36,82,18,51.26865672,17.95271059,3.923555719,6.283887902,1.255404108,1.610337771,33.5,1.47
122,3,GH22,47,48,87,16,57.32142857,19.50437249,3.986101273,6.638877647,1.263153601,1.671803622,28,2.5375
122,1,FL22,38,29,,,,,,,,,,
122,2,FL22,38,,,,,,,,,,,
122,1,GH23,38,34,110,16.75,41.56424581,17.42077674,3.407469294,6.933065433,1.39281264,2.047125097,44.75,1.91
122,2,GH23,41,33,108,16.5,37.9245283,15.5039295,3.28321377,6.381964898,1.35611672,1.959506127,39.75,1.585
122,1,FL23,34,32,75.33333333,12.5,39.27797834,15.65959926,3.411055654,6.29,1.355253638,1.881731777,34.625,1.595
122,2,FL23,34,31,73,11.5,38.62903226,15.99838317,3.376023622,6.379389962,1.346953997,1.880553705,31,1.37875
123,1,GH22,45,42,83,18.75,54.26136364,19.08472705,3.78777426,6.885805379,1.319537789,1.824192184,44,1.5375
123,2,GH22,44,35,77,18,52.6618705,18.6904322,3.788384551,6.696715573,1.293694912,1.774853035,34.75,1.5575
123,3,GH22,47,41,84,19.25,56.97986577,20.50819763,3.825269761,7.334363765,1.361797609,1.92872493,37.25,2.1525
123,1,FL22,42,26,,,,,,,,,,
123,2,FL22,41,26,,,,,,,,,,
123,1,GH23,45,28,86,18,40.65656566,15.27641612,3.479565722,5.923819116,1.279740168,1.722306327,49.5,1.5625
123,2,GH23,42,32,87,17.5,37.09183673,16.39393134,3.350706499,6.72913164,1.388642241,2.023525229,49,1.1
123,1,FL23,39,32,83.33333333,15.125,36.18181818,16.53167574,3.247823744,6.75,1.441489093,2.099884535,41.25,1.635
123,2,FL23,40,29,85.33333333,15.75,36.83116883,16.13978747,3.30150739,6.763876019,1.430052458,2.102700374,48.125,1.29125
124,1,GH22,41,38,66,14.75,41.45631068,16.1411788,3.416510405,6.342118604,1.328720612,1.868393135,25.75,1.715
124,2,GH22,40,35,68,15.75,52.06185567,18.16415392,3.744078048,6.610600493,1.300221433,1.772261019,24.25,1.735
124,3,GH22,40,48,73,15,48.46938776,17.99984559,3.574703169,6.792971685,1.339397084,1.90598606,24.5,1.8725
124,1,FL22,34,21,,,,,,,,,,
124,2,FL22,35,23,,,,,,,,,,
124,1,GH23,40,23,77,21.5,38.92156863,15.38213679,3.392621081,6.169939272,1.314533062,1.831198081,25.5,1.295
124,2,GH23,38,32,80,15.25,49.91935484,18.84279763,3.737312712,6.75115067,1.304051526,1.814901982,31,1.51
124,1,FL23,34,35,81,15.375,35.50724638,15.94971871,3.209519046,6.60,1.394140854,2.049727928,34.5,1.27625
124,2,FL23,33,32,80,14.5,37.15719064,15.55515308,3.260436842,6.544820088,1.415647745,2.072671005,37.375,1.15
125,1,GH22,36,46,72,16.75,46.32653061,17.45973562,3.652339554,6.463711209,1.30314949,1.777142171,24.5,1.7475
125,2,GH22,40,38,75,17.25,47.43589744,17.94291587,3.719737423,6.591973818,1.299811087,1.781418087,19.5,2.25
125,3,GH22,36,49,69,15.5,49.71962617,18.44259747,3.734148735,6.727960943,1.311039502,1.808670298,26.75,1.6875
125,1,FL22,35,28,,,,,,,,,,
125,2,FL22,35,,,,,,,,,,,
125,1,GH23,36,35,107,19.75,27.51295337,14.09783846,3.018238089,6.554380926,1.479023366,2.198792116,48.25,1.49
125,2,GH23,37,36,114,18.25,44.9704142,18.06807814,3.540706652,6.905151485,1.38810577,1.98442686,42.25,1.8025
125,1,FL23,33,33,73,13.375,35.4973822,15.0426827,3.304480916,6.40,1.400289756,1.986782013,47.75,1.305
125,2,FL23,36,36,75.33333333,12.75,34.06940063,15.73134688,3.186802324,6.507117793,1.445311528,2.059382936,39.625,1.8025
126,1,GH22,37,48,87,16,47.64150943,17.29302414,3.725940643,6.227859259,1.266337493,1.67901449,26.5,1.26
126,2,GH22,39,33,72,16.75,52.97297297,19.32683582,3.995162548,6.49508701,1.252125444,1.631795746,27.75,1.235
126,3,GH22,38,56,94,17,58,19.94043375,4.105021289,6.481341201,1.232916451,1.582866736,43.75,1.6825
126,1,FL22,34,27,,,,,,,,,,
126,2,FL22,35,21,,,,,,,,,,
126,1,GH23,36,37,102,15,48.35443038,18.05473773,3.697446302,6.593030991,1.297238858,1.790297621,39.5,1.9325
126,2,GH23,37,39,100,14.25,44.96453901,17.36513888,3.611318201,6.56971768,1.324469585,1.829144316,35.25,0.8675
126,1,FL23,34,36,96,13.625,39.62732919,16.24849443,3.591572539,6.20,1.287611966,1.746187011,40.25,1.3575
126,2,FL23,34,35,82.66666667,12.75,38.29861111,16.70962617,3.514329986,6.233019676,1.304823875,1.785603565,36,1.19875
127,1,GH22,41,40,70,14.75,44.56521739,16.2976695,3.646951154,6.018692121,1.256253535,1.658616908,34.5,1.4275
127,2,GH22,43,47,66,17.5,40.45454545,15.29157251,3.576999887,5.83733385,1.253148278,1.641437706,38.5,1.745
127,3,GH22,48,47,85,17.5,47.83333333,17.39919238,3.729072317,6.291059787,1.261382012,1.696363175,45,1.625
127,1,FL22,41,26,,,,,,,,,,
127,2,FL22,43,20,,,,,,,,,,
127,1,GH23,41,38,81,17.25,46.64179104,18.40710577,3.620619333,6.942597233,1.349213797,1.925217749,33.5,1.3125
127,2,GH23,45,39,88,18,37.60683761,14.75874839,3.284971621,6.144362912,1.338387958,1.878002369,29.25,1.325
127,1,FL23,40,36,87.66666667,15,30.27777778,13.80522514,3.137519182,6.10,1.38251276,1.98288972,54,1.29
127,2,FL23,41,37,84.66666667,13.5,29.76945245,14.08560926,3.08532766,6.144187225,1.380714095,2.001812776,43.375,1.19
128,1,GH22,46,37,90,20.5,40.11695906,16.09689245,3.448100734,6.414170372,1.32911642,1.870462003,42.75,1.3825
128,2,GH22,51,31,110,21.25,43.10559006,16.90658183,3.555226554,6.544558319,1.318888876,1.848710986,40.25,1.7225
128,3,GH22,49,38,91,20,46.8125,18.37245164,3.628041251,6.964577144,1.352649692,1.930858459,40,2.0725
128,1,FL22,44,35,,,,,,,,,,
128,2,FL22,42,37,,,,,,,,,,
128,1,GH23,48,26,84,17,46.25,17.22188445,3.693286117,6.256680853,1.292663839,1.723290777,28,1.0525
128,2,GH23,47,24,90,16.5,46.82170543,18.95534526,3.648552608,7.176564046,1.396805717,1.98162813,32.25,1.215
128,1,FL23,43,33,104.3333333,15.875,32.20820189,14.88319641,3.099844912,6.57,1.455451281,2.186231579,39.625,1.48125
128,2,FL23,46,33,100,16.25,30.97643098,15.21304953,3.099462628,6.717008277,1.435895647,2.137196355,37.125,1.2825
129,1,GH22,46,39,75,17.5,49.57446809,18.70163455,3.782629727,6.734027104,1.298367429,1.787995416,35.25,1.395
129,2,GH22,47,42,75,20.5,49.18032787,18.42762776,3.76510829,6.690356238,1.302326837,1.788577537,45.75,1.4825
129,3,GH22,45,45,75,17.5,43.26923077,17.41219527,3.470209514,6.882001681,1.376731201,1.998319665,39,1.9975
129,1,FL22,40,27,,,,,,,,,,
129,2,FL22,39,27,,,,,,,,,,
129,1,GH23,45,37,70,17.5,46.5625,17.19424078,3.597846852,6.589280579,1.343762064,1.844229565,32,1.755
129,2,GH23,40,33,64,15.25,48.71621622,18.85618458,3.709508023,6.834100658,1.313684366,1.849147429,37,1.605
129,1,FL23,40,37,92.66666667,16.5,28.21621622,15.89291646,3.017902206,6.65,1.493219881,2.189285068,46.25,1.59375
129,2,FL23,41,35,82,15.875,36.8797954,14.19462785,3.283380928,6.470643461,1.440300788,2.057110706,48.875,1.43
130,1,GH22,39,42,65,14.75,45.81818182,16.76876083,3.657179872,6.242732165,1.285291932,1.716953997,27.5,2.02
130,2,GH22,42,36,60,17.5,43.33333333,16.08994988,3.556747728,6.135915395,1.284602075,1.733412194,28.5,2.1425
130,3,GH22,38,43,68,16.5,49.48529412,18.00274449,3.721842527,6.611692754,1.307098101,1.784529889,34,2.605
130,1,FL22,37,23,,,,,,,,,,
130,2,FL22,35,23,,,,,,,,,,
130,1,GH23,38,35,85,17.75,45.73964497,17.76406539,3.564893771,6.767322364,1.357919154,1.91682534,42.25,1.5675
130,2,GH23,37,37,85,18.25,39.88505747,16.13908145,3.424667569,6.439597096,1.345433218,1.890806991,21.75,1.3275
130,1,FL23,34,32,73.33333333,13.25,36.68918919,14.90607558,3.321157643,6.22,1.39429915,1.9658282,37,1.8675
130,2,FL23,36,32,76,13.125,35.38745387,15.43807429,3.246339443,6.289144434,1.35389187,1.931289126,33.875,1.59625
131,1,GH22,38,45,70,13.75,43.58778626,16.78653089,3.569474111,6.30295149,1.287019303,1.773468371,32.75,1.4625
131,2,GH22,42,42,84,16.75,47.4829932,17.73266095,3.611680695,6.633610578,1.315937394,1.846811995,36.75,1.35
131,3,GH22,38,55,82,15.5,50,19.06863706,3.732080789,6.926360626,1.321422917,1.864299451,32.5,2.21
131,1,FL22,34,21,,,,,,,,,,
131,2,FL22,33,23,,,,,,,,,,
131,1,GH23,43,39,90,15,43.75,17.47080391,3.510048258,6.704754661,1.343741269,1.917869699,30,1.76
131,2,GH23,39,43,87,13.5,27.7486911,16.2378648,3.435441673,6.412571241,1.361655391,1.898369591,47.75,1.5475
131,1,FL23,32,33,79,12.125,30.6231454,14.72349628,3.156651508,6.41,1.401866891,2.031011549,42.125,1.535
131,2,FL23,34,35,74.66666667,10.375,31.31578947,14.61888568,3.131222482,6.326470975,1.426315116,2.084372589,38,1.475
132,1,GH22,36,43,72,14.5,43.93700787,16.7098146,3.594075715,6.28491383,1.282259799,1.755019899,31.75,1.725
132,2,GH22,41,36,75,17.75,44.58646617,17.32864951,3.68609276,6.42593329,1.292125658,1.7549176,33.25,1.845
132,3,GH22,39,51,72,16.75,52.91390728,18.8708519,3.802843778,6.699055358,1.29049846,1.765697479,37.75,2.435
132,1,FL22,36,27,,,,,,,,,,
132,2,FL22,35,28,,,,,,,,,,
132,1,GH23,36,35,85,15.25,43.875,17.04141136,3.573830059,6.525104824,1.323534068,1.834100416,40,1.5275
132,2,GH23,35,37,81,15,42.8,17.71868533,3.388434872,7.090279854,1.406785477,2.09882784,37.5,1.705
132,1,FL23,34,30,74.33333333,12.5,33.73015873,14.48494654,3.241843801,6.21,1.373698153,1.951380047,47.25,1.50875
132,2,FL23,33,32,71.66666667,11.875,31.2568306,14.99760112,3.157831485,6.259825413,1.388391607,2.005648843,45.75,1.0975
133,1,GH22,42,40,86,17.75,47.60416667,18.69621286,3.621604318,6.952043565,1.342930942,1.924748814,48,1.48
133,2,GH22,42,36,94,20,51.18226601,19.90508041,3.749404412,7.250434502,1.347144056,1.940462661,50.75,1.8075
133,3,GH22,42,32,101,18.25,44.84536082,18.54329937,3.479173579,7.289717293,1.422311821,2.106650219,48.5,1.6
133,1,FL22,39,28,,,,,,,,,,
133,2,FL22,38,30,,,,,,,,,,
133,1,GH23,45,28,81,14.5,49.90654206,20.23278252,3.682701472,7.449766656,1.397290775,2.036729376,26.75,1.8925
133,2,GH23,42,26,85,14.25,51.42857143,19.25943009,3.747238075,6.820765054,1.298013791,1.825548445,31.5,2.2025
133,1,FL23,36,31,91.33333333,13.5,32.16911765,15.14829828,3.073606893,6.90,1.466646746,2.245829634,34,1.81
133,2,FL23,38,34,95,13.5,31.06628242,15.51638172,3.016690586,6.878223862,1.526723579,2.30835838,43.375,1.43125
134,1,GH22,42,41,71,18.25,48.34710744,17.79576805,3.707854837,6.473344573,1.283436133,1.751775677,30.25,1.63
134,2,GH22,45,50,71,18,54,19.30827917,3.907463811,6.72171668,1.275622048,1.728706942,25,1.44
134,3,GH22,40,48,82,18.5,55.25,20.26005977,3.929767368,6.947100809,1.294274939,1.776606437,40,1.6425
134,1,FL22,38,,,,,,,,,,,
134,2,FL22,37,26,,,,,,,,,,
134,1,GH23,38,30,101,18.5,48.21917808,19.18543429,3.621668921,7.102065438,1.354933867,1.965940167,36.5,1.32
134,2,GH23,37,35,110,17.25,46.19402985,17.47087894,3.635324982,6.547383843,1.311222576,1.81111741,33.5,1.445
134,1,FL23,34,33,80,14,41.34680135,16.65130044,3.446839016,6.59,1.377523218,1.961552278,37.125,1.92125
134,2,FL23,37,34,84.33333333,13.5,39.73063973,16.87035988,3.430825793,6.632628549,1.35741206,1.938133794,37.125,1.7475
135,1,GH22,45,39,72,18,39.47761194,15.13631667,3.480648698,5.956299071,1.283916084,1.718431102,33.5,2.15
135,2,GH22,47,35,90,18.5,39.20634921,15.2868248,3.543238843,5.879194578,1.26272428,1.662985713,31.5,2
135,3,GH22,52,38,98,19.75,43.30188679,16.75907834,3.554098954,6.432393336,1.306569104,1.816372139,26.5,1.965
135,1,FL22,43,29,,,,,,,,,,
135,2,FL22,44,30,,,,,,,,,,
135,1,GH23,46,36,81,14.5,43.08270677,16.79348035,3.550207493,6.386890286,1.301887792,1.805646251,33.25,2.1475
135,2,GH23,42,28,83,16.75,42.35294118,17.06766038,3.437614745,6.755192283,1.370081891,1.972995163,42.5,2.0675
135,1,FL23,40,38,105.6666667,15.875,27.63754045,15.06974215,3.060624776,6.24,1.404610913,2.008376207,38.625,2.035
135,2,FL23,42,36,90.33333333,14.625,35.85820896,13.48970615,3.281555926,6.062855947,1.356495224,1.918318971,33.5,1.845
136,1,GH22,44,42,67,17.25,48.5915493,16.93241338,3.74302657,6.09175465,1.252843776,1.633319673,35.5,1.095
136,2,GH22,47,45,66,18.5,47.00636943,16.95269976,3.693901633,6.218887361,1.274796602,1.693365223,39.25,1.77
136,3,GH22,42,45,75,17.75,56.95906433,19.70770465,3.976949118,6.666044936,1.267853317,1.683199661,42.75,2.0475
136,1,FL22,38,27,,,,,,,,,,
136,2,FL22,39,24,,,,,,,,,,
136,1,GH23,43,36,84,16.75,46.64122137,17.83532055,3.63057761,6.64443229,1.319544043,1.84039014,32.75,1.735
136,2,GH23,45,36,96,17,41.08433735,15.98858442,3.492227172,6.214702826,1.305310253,1.787531654,41.5,1.7525
136,1,FL23,39,35,66.33333333,14.125,30.32663317,13.32472828,3.222331886,5.86,1.352459067,1.898743451,49.75,1.41
136,2,FL23,39,30,76.33333333,14.5,27.96178344,14.378755,3.078563868,6.065303822,1.353700461,1.932433058,39.25,1.24125
137,1,GH22,43,44,58,18.5,37.70700637,15.02443457,3.315228593,6.19843208,1.331533782,1.877789731,39.25,1.48
137,2,GH22,42,41,69,18.5,41.31428571,16.86711647,3.549026651,6.507867382,1.318256985,1.84401666,43.75,1.8075
137,3,GH22,47,43,69,19.25,46.04316547,17.78385762,3.643278197,6.662849462,1.315667243,1.838143573,34.75,1.6
137,1,FL22,38,28,,,,,,,,,,
137,2,FL22,38,25,,,,,,,,,,
137,1,GH23,43,30,101,21.25,43.25714286,16.65573103,3.472809951,6.577411448,1.349731452,1.90034068,43.75,1.8925
137,2,GH23,42,30,95,18.25,44.94897959,17.07774561,3.512926564,6.465128592,1.312391212,1.846982367,49,2.2025
137,1,FL23,39,39,74,15.25,32.32142857,14.83202907,3.274238746,6.10,1.353849227,1.910103343,56,1.81
137,2,FL23,39,37,81.33333333,18,34.17910448,14.94880824,3.300404607,6.203440929,1.348469289,1.876258284,41.875,1.43125
138,1,GH22,44,42,68,19,52.16,17.62992421,3.905753154,6.016233421,1.222129942,1.545611891,31.25,1.51
138,2,GH22,42,44,61,18.25,44.65116279,16.65209523,3.8263325,5.88696077,1.22918047,1.549203635,32.25,1.33
138,3,GH22,46,50,68,19,50.93023256,18.1270387,3.906260874,6.235792086,1.23763141,1.603172221,32.25,1.7075
138,1,FL22,36,21,,,,,,,,,,
138,2,FL22,36,19,,,,,,,,,,
138,1,GH23,41,30,105,16,36.4137931,14.62889304,3.321804113,6.0312694,1.325612253,1.822284658,36.25,1.8075
138,2,GH23,42,29,98,17.25,43.45864662,16.1199128,3.550731904,6.103879301,1.315461354,1.799597531,33.25,1.86
138,1,FL23,38,38,61.66666667,16.75,35.99531616,14.80245606,3.385206444,6.08,1.355732383,1.861455467,53.375,1.6375
138,2,FL23,39,39,58.33333333,14.25,34.09756098,15.67409281,3.270305742,6.233441152,1.343251805,1.880437272,51.25,1.47625
139,1,GH22,45,38,78,18.75,48.04469274,17.12067302,3.710584375,6.190208078,1.262589458,1.674528427,44.75,2.15
139,2,GH22,43,34,91,18.75,50.95541401,18.10764361,3.873622596,6.257343021,1.239367898,1.621247413,39.25,2
139,3,GH22,44,50,90,19.25,51.37254902,17.86549221,3.80477886,6.28628602,1.252025398,1.658480875,38.25,1.965
139,1,FL22,42,23,,,,,,,,,,
139,2,FL22,41,26,,,,,,,,,,
139,1,GH23,42,37,81,15.75,43.38383838,16.6549221,3.441601297,6.421725479,1.31743639,1.872669049,49.5,2.1475
139,2,GH23,41,26,83,16,39.75961538,15.43659652,3.330962412,6.24104764,1.38260162,1.947306906,52,2.0675
139,1,FL23,41,38,102.3333333,16,37.86046512,16.24950775,3.395727856,6.43,1.36457057,1.921806362,53.75,2.035
139,2,FL23,41,37,96.33333333,15.375,38.84210526,16.26255223,3.389020643,6.463793243,1.366188295,1.928907442,47.5,1.845
140,1,GH22,37,42,70,16.75,44.69387755,17.62499022,3.497142981,6.749250116,1.339364868,1.939089784,24.5,1.715
140,2,GH22,38,41,77,17.5,47.83783784,18.442153,3.658962292,6.843026156,1.32686201,1.877642685,37,1.9025
140,3,GH22,38,49,85,16.75,54.6,20.81421544,3.753443928,7.419733917,1.35978109,1.983018548,37.5,1.675
140,1,FL22,33,23,,,,,,,,,,
140,2,FL22,33,22,,,,,,,,,,
140,1,GH23,38,35,80,18.5,40.82352941,15.71674907,3.494386105,6.090853616,1.296062816,1.756172778,42.5,1.955
140,2,GH23,35,39,79,17,44.93589744,17.6125784,3.533225902,6.723685265,1.332733138,1.909103997,39,2.085
140,1,FL23,33,31,76.66666667,13.75,32.60115607,14.80525386,3.165461539,6.42,1.434554484,2.101742739,43.25,1.5275
140,2,FL23,33,34,80.33333333,13.5,33.1,15.23335571,3.154493693,6.555580102,1.409793758,2.0588337,37.5,1.56125
141,1,GH22,36,43,73,13.25,46.48854962,17.49162499,3.669899246,6.374457425,1.274104081,1.744856275,32.75,1.5225
141,2,GH22,40,48,76,15,46.875,17.20873915,3.666899254,6.288771624,1.271141057,1.718916992,28,1.3125
141,3,GH22,35,53,86,15.5,54.76190476,19.79413664,3.890066976,6.797826345,1.278387554,1.753303209,36.75,2.0125
141,1,FL22,33,22,,,,,,,,,,
141,2,FL22,33,23,,,,,,,,,,
141,1,GH23,36,49,80,17.5,48.14814815,17.8970758,3.642271177,6.578954513,1.312850642,1.817561743,47.25,2.275
141,2,GH23,35,33,77,19,38.60294118,16.6767525,3.404630067,6.675868802,1.37267394,1.978869858,34,1.3125
141,1,FL23,33,33,88.66666667,13.875,36.13259669,16.08360924,3.327414514,6.50,1.409350614,1.99382042,45.25,1.635
141,2,FL23,32,34,79,12.375,37.44985673,15.97200655,3.354646025,6.53835411,1.357164374,1.948168554,43.625,1.63375
142,1,GH22,47,36,76,21,45.07462687,16.92333268,3.578837959,6.415286068,1.303869925,1.80040869,33.5,1.83
142,2,GH22,49,32,93,20.25,42.56,16.53027813,3.569706526,6.363769163,1.306309003,1.790624911,31.25,1.685
142,3,GH22,50,44,66,20.75,43.78205128,16.79269627,3.526213495,6.461863944,1.321072854,1.838703914,39,1.7175
142,1,FL22,45,30,,,,,,,,,,
142,2,FL22,43,33,,,,,,,,,,
142,1,GH23,44,24,73,18.25,40.39106145,16.16955881,3.384708548,6.530029779,1.351466786,1.936873634,44.75,1.94
142,2,GH23,43,24,70,18.25,49.93288591,18.01727148,3.780666776,6.379243215,1.31413378,1.733988326,37.25,1.6525
142,1,FL23,42,34,93.33333333,15.75,40.18404908,16.83361359,3.39621702,6.86,1.397589383,2.031493366,40.75,1.11625
142,2,FL23,41,35,99.66666667,13.125,39.49832776,17.12330444,3.315992621,6.863585736,1.430840507,2.114817212,37.375,1.70375
143,1,GH22,40,43,76,15.75,41.60714286,16.06575497,3.425226642,6.273303028,1.310740441,1.83743177,42,1.7475
143,2,GH22,40,36,72,16.25,48.4057971,18.24730843,3.678429409,6.67474611,1.304838186,1.82269163,34.5,1.67
143,3,GH22,42,45,81,15.75,50.859375,18.45892751,3.694713905,6.645420649,1.293943293,1.803803142,32,1.6275
143,1,FL22,36,,,,,,,,,,,
143,2,FL22,38,25,,,,,,,,,,
143,1,GH23,38,31,106,18.5,42.55681818,16.73072012,3.526403423,6.484232874,1.322464844,1.847717552,44,1.8725
143,2,GH23,37,32,95,18.5,40.05586592,16.2332951,3.436435718,6.374642371,1.334175896,1.878735155,44.75,1.7925
143,1,FL23,35,36,71.33333333,13.5,34.83425414,14.95366082,3.264356363,6.34,1.374874261,1.992500056,45.25,1.57625
143,2,FL23,36,34,71.66666667,13,32.53132832,15.60140544,3.197166116,6.457221553,1.385124667,2.004003155,49.875,1.6225
144,1,GH22,40,39,68,16.5,42.875,16.3212085,3.491469615,6.252984228,1.306852755,1.800400303,40,2.285
144,2,GH22,43,45,76,18.5,42.27777778,16.06789296,3.47657551,6.226646733,1.299668997,1.800740026,45,2.5975
144,3,GH22,46,46,69,16.75,50.37593985,19.49787674,3.797397748,6.86137524,1.299314777,1.812298637,33.25,2.175
144,1,FL22,38,30,,,,,,,,,,
144,2,FL22,38,31,,,,,,,,,,
144,1,GH23,38,35,73,19,47.10843373,16.91174588,3.745332595,6.053901949,1.293313868,1.668850256,41.5,1.335
144,2,GH23,41,32,79,17,48.20809249,17.92414539,3.661531176,6.55599891,1.314003559,1.803841154,43.25,1.62
144,1,FL23,41,35,77,16.125,30.24752475,15.06201798,3.100054163,6.24,1.449049568,2.085157339,50.5,1.09375
144,2,FL23,40,37,77,15.25,34.03269755,14.36827967,3.246687829,6.316164439,1.352469121,1.932255662,45.875,1.3475
145,1,GH22,47,43,89,17.75,49.77941176,18.04503573,3.748564998,6.570450576,1.296572791,1.759861455,34,1.6925
145,2,GH22,44,33,97,18.5,49.71590909,17.80956602,3.79726118,6.425246702,1.277251966,1.698777541,44,2.1875
145,3,GH22,45,46,91,18.75,56.51898734,20.15433879,3.952792249,6.920105186,1.295451415,1.757731564,39.5,2.2325
145,1,FL22,39,26,,,,,,,,,,
145,2,FL22,39,28,,,,,,,,,,
145,1,GH23,45,34,78,18.5,41.13402062,16.11697906,3.463734988,6.258021323,1.312229357,1.826592167,48.5,1.995
145,2,GH23,46,33,78,17.75,43.5106383,16.9757253,3.481581452,6.640416275,1.354642531,1.913984301,47,2.045
145,1,FL23,40,32,98.33333333,14.25,36.83168317,15.93177274,3.354735674,6.44,1.379352901,1.951952939,37.875,1.395
145,2,FL23,40,34,93.66666667,14.75,35.48717949,15.92839893,3.35439341,6.485393403,1.385332853,1.962201654,48.75,1.73
146,1,GH22,42,42,65,15.25,47.84313725,17.42537292,3.70598436,6.338255369,1.277789655,1.718784372,38.25,1.3225
146,2,GH22,42,45,75,16.25,47.46478873,17.57776808,3.659057189,6.545166437,1.305288785,1.79980295,35.5,1.235
146,3,GH22,44,50,81,17,49.07142857,17.79270621,3.657238412,6.574606443,1.303403972,1.803997964,35,1.1475
146,1,FL22,37,25,,,,,,,,,,
146,2,FL22,38,25,,,,,,,,,,
146,1,GH23,37,36,76,17.5,42.40437158,15.95810192,3.555774745,6.004935926,1.264087953,1.696118446,45.75,1.4325
146,2,GH23,37,36,87,17,46.22377622,18.60895327,3.685185946,6.936964439,1.372449175,1.904904811,35.75,1.8
146,1,FL23,41,38,73.66666667,15.875,33.82575758,16.05883714,3.244615222,6.61,1.400388192,2.029919808,33,1.0675
146,2,FL23,41,38,73.66666667,15.25,36.73854447,15.46879215,3.318827525,6.496835531,1.405846303,2.024268568,46.375,1.20125
147,1,GH22,38,37,71,18.25,37.22972973,15.53032796,3.341947382,6.385075889,1.363399505,1.926323478,37,1.3775
147,2,GH22,44,42,82,19.75,43.13432836,16.50936237,3.644761328,6.191032682,1.275231365,1.70551239,33.5,1.445
147,3,GH22,40,48,85,19.75,48.52112676,17.85418083,3.640666013,6.720323633,1.332059285,1.85465975,35.5,1.7225
147,1,FL22,36,20,,,,,,,,,,
147,2,FL22,35,24,,,,,,,,,,
147,1,GH23,36,37,93,20,41.94630872,16.5989887,3.473332099,6.607210172,1.356133978,1.909783038,37.25,1.5625
147,2,GH23,38,36,85,16.5,54.33333333,19.38598844,3.792948499,6.704601823,1.288637513,1.772557392,37.5,2.0375
147,1,FL23,35,32,79,15.25,30.28571429,14.25391488,2.994746656,6.34,1.438152694,2.134860617,39.375,1.1925
147,2,FL23,36,33,80.33333333,14.625,31.31661442,13.81413729,3.086062542,6.332890104,1.406402221,2.065523812,39.875,1.24875
148,1,GH22,43,42,77,16.5,52.72058824,18.64198804,3.799546051,6.511109459,1.265630617,1.720340385,34,1.7925
148,2,GH22,43,38,78,17,49.07894737,17.95898041,3.745432446,6.425494761,1.280208895,1.725522748,38,1.865
148,3,GH22,48,46,90,17.5,58.81889764,19.83526015,3.949473184,6.725216642,1.26799197,1.707531689,31.75,1.8675
148,1,FL22,37,26,,,,,,,,,,
148,2,FL22,38,25,,,,,,,,,,
148,1,GH23,42,40,90,16.25,51.63120567,18.98248334,3.743499823,6.715364645,1.29887534,1.798321456,35.25,1.82
148,2,GH23,36,35,83,16.25,45.07575758,16.65993219,3.580085017,6.23576424,1.323986662,1.763075558,33,1.4875
148,1,FL23,36,35,80.66666667,13.875,45.88571429,17.08189717,3.583638642,6.70,1.337687101,1.90960649,43.75,2.0075
148,2,FL23,38,35,85.66666667,14,40.46296296,18.27037519,3.401502513,6.79251793,1.398899049,2.027583345,40.5,1.63875
150,1,GH22,47,40,67,17,45.5033557,16.49801103,3.673401899,6.03470696,1.251283267,1.650880589,37.25,1.695
150,2,GH22,49,40,74,16.75,43.89830508,16.36209574,3.666166522,6.100123241,1.274970176,1.669878985,29.5,1.295
150,3,GH22,49,40,83,19,46.42857143,16.76493313,3.650786971,6.199348213,1.270780843,1.705287316,31.5,1.4625
150,1,FL22,41,24,,,,,,,,,,
150,2,FL22,42,28,,,,,,,,,,
150,1,GH23,46,29,68,17.75,41.05960265,15.66730939,3.408059985,6.161516119,1.309735623,1.823750875,37.75,1.55
150,2,GH23,44,35,66,15.75,43.33333333,17.04677927,3.500486745,6.53868859,1.392490666,1.950384303,39.75,1.7225
150,1,FL23,40,39,80,12.5,38.00653595,15.46351838,3.383083476,6.26,1.335702249,1.888345216,38.25,1.45375
150,2,FL23,41,38,80.66666667,13.75,36.26623377,15.77977809,3.347414606,6.29853873,1.327213458,1.882872469,38.5,1.39625
151,1,GH22,41,42,76,15.5,49.79166667,17.905579,3.769560807,6.308276113,1.254973689,1.67843028,36,1.7925
151,2,GH22,40,32,88,16,49.26829268,17.79666059,3.808544557,6.255732748,1.249381118,1.647100656,41,2.02
151,3,GH22,45,49,80,16,59.93670886,20.78658269,4.013240448,6.848224585,1.267383429,1.711361298,39.5,2.3675
151,1,FL22,39,26,,,,,,,,,,
151,2,FL22,38,30,,,,,,,,,,
151,1,GH23,41,33,82,18,43.4,16.39257569,3.546841811,6.230985444,1.303251976,1.777071948,37.5,1.6275
151,2,GH23,41,30,95,16,49.81481481,18.03482067,3.6845293,6.465792238,1.287223643,1.761547766,40.5,2.0175
151,1,FL23,38,37,99,13.25,39.88130564,16.97542237,3.451149735,6.47,1.373099468,1.91855826,42.125,1.68
151,2,FL23,37,40,96.66666667,12.875,41.08949416,16.74503894,3.488093826,6.485445244,1.393928573,1.934749855,32.125,1.32
